collection,version
NARSTO_EPA_SS_HOUSTON_TEXAQS2000_HCHO_H2O2_DATA,1
NARSTO_EPA_SS_HOUSTON_TEXAQS2000_PM25_ORG_DATA,1
NARSTO_EPA_SS_HOUSTON_TEXAQS2000_PM_FTIR,1
NARSTO_EPA_SS_HOUSTON_TEXAQS2000_PM_SIZE_MASS,1
NARSTO_EPA_SS_HOUSTON_TEXAQS2000_WB_TUNNEL,1
NARSTO_EPA_SS_LOS_ANGELES_AETHALOMETER_EC_DATA,1
NARSTO_EPA_SS_LOS_ANGELES_APS_DATA,1
NARSTO_EPA_SS_LOS_ANGELES_HEADS_PART_IONS_MASS,1
NARSTO_EPA_SS_LOS_ANGELES_MOUDI_DATA,1
NARSTO_EPA_SS_LOS_ANGELES_PARTISOL_DATA,1
NARSTO_EPA_SS_LOS_ANGELES_PM25_CARBON,1
NARSTO_EPA_SS_LOS_ANGELES_PM25_NITRATE,1
NARSTO_EPA_SS_LOS_ANGELES_SMPS_DATA,1
NARSTO_EPA_SS_LOS_ANGELES_TEOM_PM25_DATA,1
NARSTO_EPA_SS_NEW_YORK_AIR_CHEM_PM_MET_DATA,1
NARSTO_EPA_SS_PITTSBURGH_GAS_PM_PROPERTY_DATA,1
NARSTO_EPA_SS_PITTSBURGH_MET_DATA,1
NARSTO_EPA_SS_PITTSBURGH_PM_COMPOSITION_DATA,1
NARSTO_EPA_SS_PITTSBURGH_RAPID_SPMS_DATA,1
NARSTO_EPA_SS_ST_LOUIS_AIR_CHEM_PM_MET_DATA,1
NARSTO_ICARTT_NEAX_2004_DOE_G-1_DATA,1
NARSTO_NE_MODEL,1
NARSTO_NE_NEXRAD_IMAGES,1
NARSTO_PAC2001_CASSIAR_TUNNEL_GAS_PM_DATA,1
NARSTO_PAC2001_CESSNA_VOC_PM_OZONE_MET_DATA,1
NARSTO_PAC2001_CONVAIR_PM_OZONE_MET_DATA,1
NARSTO_PAC2001_GOLDEN_EARS_GAS_PM_DATA,1
NARSTO_PAC2001_GVRD_CAPMON_AIR_QUAL_DATA,1
NARSTO_PAC2001_LANGLEY_GAS_PM_MET_DATA,1
NARSTO_PAC2001_SLOCAN_PARK_GAS_PM_MET_DATA,1
NARSTO_PAC2001_SUMAS_MTN_GAS_PM_MET_DATA,1
NARSTO_SHEMP_CANADA_PM_COMPOSITION_DATA,1
NARSTO_SOS99NASH_G-1_AIR_CHEMISTRY_DATA,1
NARSTO_SOS99NASH_SURFACE_MET_CHEM_DATA,1
NARSTO_SOS99NASH_WIND_PROFILER_DATA,1
NARSTO_SOS99NASH_WP3D_CHEMISTRY_DATA,1
NARSTO_SOS_SC_UPSTATE_PM25_COMPOSITION,1
NARSTO_STIFS_CANADA_PM_INORG_VOC_DATA,1
NARSTO_Texas_PM2.5_Sampling_and_Analysis_Study_1997-1998,1
NASADEM_HGT,001
NASADEM_NC,001
NASADEM_NUMNC,001
NASADEM_SC,001
NASADEM_SHHP,001
NASADEM_SIM,001
NASADEM_SSP,001
NASASatellite_Dev_Applications_2293,1
NASA_Airborne_Lidar_Flights,1
NASA_SSH_ENSO_INDICATOR,1
NASA_SSH_GMSL_INDICATOR,1
NASA_SSH_IOD_INDICATOR,1
NASA_SSH_PDO_INDICATOR,1
NASA_SSH_REF_ALONGTRACK_V1,1
NASA_SSH_REF_SIMPLE_GRID_V1,1
NASMo_TiAM_250m_2326,1
NA_MODIS_Surface_Biophysics_1210,1
NA_TreeAge_1096,1
NBCD2000_V2_1161,2
NCALDAS_NOAH0125_D,2.0
NCALDAS_NOAH0125_Trends,2.0
ND01_Age_Maps_1184,1
ND01_Georectified_Products_1165,1
ND01_Land_Cover_Maps_1259,1
ND01_Pasture_Nutrients_1135,1
ND01_Pasture_Spectra_1154,1
ND01_Registered_TM_MSS_1197,1
ND01_Spectral_Mixture_Models_1188,1
ND01_Stream_Chemistry_1119,1
ND01_Watershed_Defor_1159,1
ND02_Fertilization_Experiment_954,1
ND02_Landsat_TM_MSS_Para_1156,1
ND02_Mulching_Experiment_950,1
ND02_Non_Woody_Biomass_1115,1
ND02_REE_Soil_VWC_1061,1
ND02_REE_Trace_Gas_Tapajos_955,1
ND02_Soil_CO2_Extracts_1074,1
ND02_Soil_CO2_Flux_1066,1
ND02_Soil_Gas_Flux_Apeu_953,1
ND02_Soil_Gases_REE_1117,1
ND02_Soil_Hydraulic_Conductivity_1075,1
ND02_Tree_Heights_DBH_951,1
ND02_Water_Chemistry_Paragominas_1067,1
ND03_Flowpath_Chemistry_1076,1
ND03_Streams_Soilwater_1113,1
ND04_C_Nutrient_Stocks_1069,1
ND04_Secondary_Forest_Recovery_1068,1
ND04_Soil_H2O_Manaus_1246,1
ND04_Termite_Mounds_1072,1
ND06_LandUse_Studies_1130,1
ND07_15N_Leaves_Soils_1121,1
ND07_NO_Flux_Cerrado_1124,1
ND07_PLFA_Soils_Microbial_Biomass_1017,1
ND07_Stream_Chemistry_Brasilia_1018,1
ND07_Trace_Gas_Land_Use_1016,1
ND08_Biomass_Jari_1148,1
ND08_Soil_Respiration_1250,1
ND10_Soil_Chemistry_1171,1
ND11_Carbon_Export_CPOM_913,1
ND11_Logging_Damage_MT_977,1
ND11_Nitrogen_Transfer_Leaf_Litter_915,1
ND11_Regeneration_Succession_965,1
ND11_Soil_Nitrate_Moisture_MT_976,1
ND11_Soil_Spatial_Variability_914,1
ND11_Soil_Water_Pressure_851,1
ND11_Stream_Nutrients_921,1
ND11_Tree_Vine_Biomass_MT_922,1
ND11_Veg_Biomass_MT_964,1
ND30_Litter_Para_1129,1
ND30_Pasture_Degradation_1164,1
ND30_REE_Water_Chemistry_1131,1
NDVI_Forest_Structure_1797,1
NEMSN5L2,001
NES-LTER,0
NEUROST_SSH-SST_L4_V2024.0,2024.0
NEWS_WEB_ACLIM,1.0
NEWS_WEB_MCLIM,1.0
NFRDI,0
NGLI_Lake_Bourne,0
NHICEM,001
NHSNOWM,001
NIH-NSF_Lake_Erie,0
NIMBUS7_ERB_Ch10C_TSI_NAT,1
NIMBUS7_ERB_SEFDT,1
NIMBUS7_NFOV_MLCE,1
NISE,2
NISE,2
NISE,3
NISE,3
NISE,4
NISE,4
NISE,5
NISE,5
NLDAS_FORA0125_H,2.0
NLDAS_FORA0125_M,2.0
NLDAS_FORA0125_MC,2.0
NLDAS_FORB0125_H,2.0
NLDAS_FORB0125_M,2.0
NLDAS_FORB0125_MC,2.0
NLDAS_MOS0125_H,2.0
NLDAS_MOS0125_M,2.0
NLDAS_MOS0125_MC,2.0
NLDAS_NOAH0125_H,2.0
NLDAS_NOAH0125_M,2.0
NLDAS_NOAH0125_MC,2.0
NLDAS_VIC0125_H,2.0
NLDAS_VIC0125_M,2.0
NLDAS_VIC0125_MC,2.0
NMCN6L2GARP,001
NMCN6L3GARP,001
NMMIEAI-L2-NRT,2
NMSO2-PCA-L2-NRT,2
NMTO3NRT,2
NOAA,0
NOAA_ToF_CIMS_Instrument_Data_1921,2
NOBM_DAY,R2017
NOBM_MON,R2017
NOPP_float,0
NORBAL,0
NPBUVO3-L2-NRT,2
NPP_ATH_577,2
NPP_BCN_204,2
NPP_BDK_203,2
NPP_BOREAL_611,2
NPP_BRD_205,2
NPP_BRR_157,2
NPP_BRW_580,2
NPP_CBAY_473,2
NPP_CHM_578,2
NPP_CHR_468,2
NPP_CLB_206,2
NPP_CNL_465,2
NPP_CNS_191,2
NPP_CPR_145,2
NPP_DCK_207,2
NPP_DRN_215,2
NPP_DZH_192,2
NPP_EMDI_615,3
NPP_FLK_201,2
NPP_GNN_474,2
NPP_GPPDI_617,3
NPP_GRIDDED_GPPDI_614,4
NPP_GSM_804,2
NPP_Grassland_31_654,2
NPP_Grassland_613,2
NPP_HYS_208,2
NPP_IBP_198,2
NPP_JDR_202,2
NPP_JHN_475,2
NPP_JRN_209,2
NPP_KDE_216,2
NPP_KHC_217,2
NPP_KHM_146,2
NPP_KLN_147,2
NPP_KNZ_148,2
NPP_KRK_193,2
NPP_KRS_149,2
NPP_KSM_466,2
NPP_LMT_150,2
NPP_LQL_476,2
NPP_MDL_210,2
NPP_MGD_477,2
NPP_MMG_802,2
NPP_MNS_579,2
NPP_MNT_413,2
NPP_MRF_478,2
NPP_MSS_572,2
NPP_MTD_469,2
NPP_MULTIBIOME_653,2
NPP_Multi-Biome_125_Sites_1352,1
NPP_NLS_194,2
NPP_NRB_151,2
NPP_ODS_214,2
NPP_OLK_195,2
NPP_OSG_211,2
NPP_OTR_152,2
NPP_OTTER_472,2
NPP_PIK_575,2
NPP_PMP_212,2
NPP_PSH_219,2
NPP_REDWOOD_803,2
NPP_RMY_574,2
NPP_SCH_573,2
NPP_SCR_479,2
NPP_SES_480,2
NPP_SHR_153,2
NPP_SLV_218,2
NPP_SNF_190,2
NPP_SSP_467,2
NPP_TEM_471,2
NPP_TLK_581,2
NPP_TLL_196,2
NPP_TMG_470,2
NPP_TMN_154,2
NPP_TROPICAL_616,2
NPP_TVA_155,2
NPP_TWM_213,2
NPP_VAST_576,2
NPP_VND_197,2
NPP_WBW_819,2
NPP_WOODY_655,2
NPP_XLN_156,2
NPP_surfaces_750,1
NSCAT_25KM_MGDR_V2,2
NSCAT_AER_HOFFMAN_L2_OW_WIND_VECTOR_AMBIGUITY_REMOVAL,2
NSCAT_BYU_L3_OW_SIGMA0_ENHANCED,1
NSCAT_LEVEL_1.7_V2,2
NSCAT_LEVEL_2_V2,2
NSCAT_LEVEL_3_BROWSE_IMAGES,2
NSCAT_LEVEL_3_V2,2
NSCAT_W25_RMGDR_V2,2
NSF-BWZ,0
NSF_Gulf_Rapid,0
NSIDC-0001,6
NSIDC-0001,6
NSIDC-0051,2
NSIDC-0051,2
NSIDC-0071,1
NSIDC-0071,1
NSIDC-0077,2
NSIDC-0077,2
NSIDC-0079,4
NSIDC-0079,4
NSIDC-0080,2
NSIDC-0080,2
NSIDC-0081,2
NSIDC-0081,2
NSIDC-0477,5
NSIDC-0478,2
NSIDC-0481,4
NSIDC-0484,2
NSIDC-0498,2
NSIDC-0525,1
NSIDC-0530,1
NSIDC-0531,1
NSIDC-0532,1
NSIDC-0533,1
NSIDC-0534,1
NSIDC-0535,1
NSIDC-0545,1
NSIDC-0547,2
NSIDC-0630,2
NSIDC-0630,2
NSIDC-0630,1
NSIDC-0630,1
NSIDC-0642,2
NSIDC-0645,1
NSIDC-0646,3
NSIDC-0666,1
NSIDC-0670,1
NSIDC-0709,2
NSIDC-0712,1
NSIDC-0713,1
NSIDC-0714,1
NSIDC-0715,2
NSIDC-0720,1
NSIDC-0723,4
NSIDC-0724,1
NSIDC-0725,5
NSIDC-0727,5
NSIDC-0731,5
NSIDC-0738,2
NSIDC-0754,1
NSIDC-0756,3
NSIDC-0761,1
NSIDC-0764,1
NSIDC-0766,1
NSIDC-0766,2
NSIDC-0774,1
NSIDC-0775,1
NSIDC-0776,1
NSIDC-0776,2
NSIDC-0777,1
NSIDC-0778,1
NSIDC-0779,1
NSIDC-0781,1
NSIDC-0782,1
NSIDC-0786,1
NSIDC-0787,1
NSIDC-0791,1
NSIDC-0791,1
NSIDC-0792,1
NSIDC-0793,1
NSIDC-0794,1
NSIDC-0796,1
NSIDC-0797,1
NSIDC-0799,1
NSIDC-0800,1
NSIDC-0801,1
NVAP_CLIMATE_Layered-Precipitable-Water,1
NVAP_CLIMATE_Total-Precipitable-Water,1
NVAP_OCEAN_Total-Precipitable-Water,1
NVAP_WEATHER_Layered-Precipitable-Water,1
NVAP_WEATHER_Total-Precipitable-Water,1
NWT_Burn_Severity_Maps_1694,1
New_England_CH4_1311,1
New_Hampshire_Landcover_1305,1
Niwot_Ridge_CNPAM_Fluorescence_1722,1
Niwot_Ridge_Pigment_1723,1
NmAVCS1H,1
NmAVCS3G,1
NmAVCS3H,1
NmHRIR1H,1
NmHRIR1T,1
NmHRIR3G,1
NmHRIR3H,1
NmIDCS1H,1
NmIDCS3G,1
NmIDCS3H,1
NmIcEdg2,1
NmTHIR115-1H,1
NmTHIR115-1T,1
NmTHIR115-3G,1
NmTHIR115-3H,1
NmTHIR67-1H,1
NmTHIR67-1T,1
NmTHIR67-3G,1
NmTHIR67-3H,1
NmTHIRmtg-1T,1
Nome_Veg_Plots_1372,1
Non-Forest_Trees_Sahara_Sahel_1832,1
Nongrowing_Season_CO2_Flux_1692,1
NorthSlope_NEE_TVPRM_1920,1
North_Carolina_Coast,0
North_Carolina_Sabrina,0
North_Sea,0
North_Slope_Transect_Veg_Maps_1386,1
North_Slope_Veg_Plots_1536,1
Northern_Alaska_Veg_Maps_1359,1
OAHU,0
OASIS_Moorings,0
OCEANSAT-2,0
OCEANX_2025,0
OCEAN_LIDAR,0
OCEAN_MASS_TELLUS_MASCON_CRI_TIME_SERIES_RL06.3_V4,RL06.3Mv04
OCFLEXPART,1
OCO2GriddedXCO2,4
OCO2GriddedXCO2,3
OCO2GriddedXCO2_SIF,4
OCO2_Att,11
OCO2_Att,11.2
OCO2_Att,11r
OCO2_Eph,11
OCO2_Eph,11.2
OCO2_Eph,11r
OCO2_GEOS_L3CO2_DAY,10r
OCO2_GEOS_L3CO2_MONTH,10r
OCO2_L1B_Calibration,11.2r
OCO2_L1B_Calibration,11.2
OCO2_L1B_Calibration,10r
OCO2_L1B_Calibration,11r
OCO2_L1B_Science,11.2r
OCO2_L1B_Science,11.2
OCO2_L1B_Science,10r
OCO2_L1B_Science,11r
OCO2_L1aIn_Pixel,11
OCO2_L1aIn_Pixel,11.2
OCO2_L1aIn_Pixel,11r
OCO2_L1aIn_Sample,11
OCO2_L1aIn_Sample,11.2
OCO2_L1aIn_Sample,11r
OCO2_L2_ABand,11.2r
OCO2_L2_ABand,11.2
OCO2_L2_ABand,10r
OCO2_L2_ABand,11r
OCO2_L2_CO2Prior,11.2r
OCO2_L2_CO2Prior,11.2
OCO2_L2_CO2Prior,10r
OCO2_L2_CO2Prior,11r
OCO2_L2_Diagnostic,11.2r
OCO2_L2_Diagnostic,11.2
OCO2_L2_Diagnostic,10r
OCO2_L2_Diagnostic,11r
OCO2_L2_Fwd_FP,11.2
OCO2_L2_Fwd_SIF,11.2
OCO2_L2_IMAPDOAS,11.2r
OCO2_L2_IMAPDOAS,11.2
OCO2_L2_IMAPDOAS,10r
OCO2_L2_IMAPDOAS,11r
OCO2_L2_Lite_FP,10r
OCO2_L2_Lite_FP,11.1r
OCO2_L2_Lite_FP,11.2r
OCO2_L2_Lite_SIF,10r
OCO2_L2_Lite_SIF,11.2r
OCO2_L2_Lite_SIF,11r
OCO2_L2_Met,11.2r
OCO2_L2_Met,11.2
OCO2_L2_Met,10r
OCO2_L2_Met,11r
OCO2_L2_Standard,11.2r
OCO2_L2_Standard,11.2
OCO2_L2_Standard,10r
OCO2_L2_Standard,11r
OCO3_L1B_Calibration,10
OCO3_L1B_Calibration,11
OCO3_L1B_Calibration,10r
OCO3_L1B_Calibration,11r
OCO3_L1B_Science,10
OCO3_L1B_Science,11
OCO3_L1B_Science,10r
OCO3_L1B_Science,11r
OCO3_L1aAE,11
OCO3_L1aAE,11r
OCO3_L1aIn_Pixel,11
OCO3_L1aIn_Pixel,11r
OCO3_L1aIn_Sample,11
OCO3_L1aIn_Sample,11r
OCO3_L2_ABand,10
OCO3_L2_ABand,11
OCO3_L2_ABand,10r
OCO3_L2_ABand,11r
OCO3_L2_CO2Prior,10
OCO3_L2_CO2Prior,11
OCO3_L2_CO2Prior,10r
OCO3_L2_CO2Prior,11r
OCO3_L2_Diagnostic,10
OCO3_L2_Diagnostic,11
OCO3_L2_Diagnostic,10r
OCO3_L2_Diagnostic,11r
OCO3_L2_Fwd_FP,11
OCO3_L2_Fwd_SIF,11
OCO3_L2_IMAPDOAS,10
OCO3_L2_IMAPDOAS,11
OCO3_L2_IMAPDOAS,10r
OCO3_L2_IMAPDOAS,11r
OCO3_L2_Lite_FP,10.4r
OCO3_L2_Lite_FP,11r
OCO3_L2_Lite_SIF,10r
OCO3_L2_Lite_SIF,11r
OCO3_L2_Met,10
OCO3_L2_Met,11
OCO3_L2_Met,10r
OCO3_L2_Met,11r
OCO3_L2_Standard,10
OCO3_L2_Standard,11
OCO3_L2_Standard,10r
OCO3_L2_Standard,11r
OCTS_L1,2
OCTS_L2_IOP,2022.0
OCTS_L2_OC,2022.0
OCTS_L3b_CHL,2022.0
OCTS_L3b_IOP,2022.0
OCTS_L3b_KD,2022.0
OCTS_L3b_PAR,2022.0
OCTS_L3b_PIC,2022.0
OCTS_L3b_POC,2022.0
OCTS_L3b_RRS,2022.0
OCTS_L3m_CHL,2022.0
OCTS_L3m_IOP,2022.0
OCTS_L3m_KD,2022.0
OCTS_L3m_PAR,2022.0
OCTS_L3m_PIC,2022.0
OCTS_L3m_POC,2022.0
OCTS_L3m_RRS,2022.0
ODU_CBM,0
OISSS_L4_multimission_7day_v1,1.0
OISSS_L4_multimission_7day_v2,2.0
OISSS_L4_multimission_monthly_v1,1.0
OISSS_L4_multimission_monthly_v2,2.0
OISST_HR_NRT-GOS-L4-BLK-v2.0,2.0
OISST_HR_NRT-GOS-L4-MED-v2.0,2.0
OISST_UHR_NRT-GOS-L4-BLK-v2.0,2.0
OISST_UHR_NRT-GOS-L4-MED-v2.0,2.0
OLCIS3A_L1_EFR,1
OLCIS3A_L1_ERR,1
OLCIS3A_L2_EFR_IOP,2022.0
OLCIS3A_L2_EFR_IOP_NRT,2022.0
OLCIS3A_L2_EFR_OC,2022.0
OLCIS3A_L2_EFR_OC_NRT,2022.0
OLCIS3A_L2_ERR_IOP,2022.0
OLCIS3A_L2_ERR_IOP_NRT,2022.0
OLCIS3A_L2_ERR_OC,2022.0
OLCIS3A_L2_ERR_OC_NRT,2022.0
OLCIS3A_L2_ILW,5.0
OLCIS3A_L3b_ERR_CHL,2022.0
OLCIS3A_L3b_ERR_CHL_NRT,2022.0
OLCIS3A_L3b_ERR_IOP,2022.0
OLCIS3A_L3b_ERR_IOP_NRT,2022.0
OLCIS3A_L3b_ERR_KD,2022.0
OLCIS3A_L3b_ERR_KD_NRT,2022.0
OLCIS3A_L3b_ERR_RRS,2022.0
OLCIS3A_L3b_ERR_RRS_NRT,2022.0
OLCIS3A_L3b_ILW,5.0
OLCIS3A_L3m_ERR_CHL,2022.0
OLCIS3A_L3m_ERR_CHL_NRT,2022.0
OLCIS3A_L3m_ERR_IOP,2022.0
OLCIS3A_L3m_ERR_IOP_NRT,2022.0
OLCIS3A_L3m_ERR_KD,2022.0
OLCIS3A_L3m_ERR_KD_NRT,2022.0
OLCIS3A_L3m_ERR_RRS,2022.0
OLCIS3A_L3m_ERR_RRS_NRT,2022.0
OLCIS3A_L3m_ILW,5.0
OLCIS3A_L4b_ERR_AVW,2022.0
OLCIS3A_L4b_ERR_CARBON,2022.0
OLCIS3A_L4m_ERR_AVW,2022.0
OLCIS3A_L4m_ERR_CARBON,2022.0
OLCIS3B_L1_EFR,1
OLCIS3B_L1_ERR,1
OLCIS3B_L2_EFR_IOP,2022.0
OLCIS3B_L2_EFR_IOP_NRT,2022.0
OLCIS3B_L2_EFR_OC,2022.0
OLCIS3B_L2_EFR_OC_NRT,2022.0
OLCIS3B_L2_ERR_IOP,2022.0
OLCIS3B_L2_ERR_IOP_NRT,2022.0
OLCIS3B_L2_ERR_OC,2022.0
OLCIS3B_L2_ERR_OC_NRT,2022.0
OLCIS3B_L2_ILW,5.0
OLCIS3B_L3b_ERR_CHL,2022.0
OLCIS3B_L3b_ERR_CHL_NRT,2022.0
OLCIS3B_L3b_ERR_IOP,2022.0
OLCIS3B_L3b_ERR_IOP_NRT,2022.0
OLCIS3B_L3b_ERR_KD,2022.0
OLCIS3B_L3b_ERR_KD_NRT,2022.0
OLCIS3B_L3b_ERR_RRS,2022.0
OLCIS3B_L3b_ERR_RRS_NRT,2022.0
OLCIS3B_L3b_ILW,5.0
OLCIS3B_L3m_ERR_CHL,2022.0
OLCIS3B_L3m_ERR_CHL_NRT,2022.0
OLCIS3B_L3m_ERR_IOP,2022.0
OLCIS3B_L3m_ERR_IOP_NRT,2022.0
OLCIS3B_L3m_ERR_KD,2022.0
OLCIS3B_L3m_ERR_KD_NRT,2022.0
OLCIS3B_L3m_ERR_RRS,2022.0
OLCIS3B_L3m_ERR_RRS_NRT,2022.0
OLCIS3B_L3m_ILW,5.0
OLCIS3B_L4b_ERR_AVW,2022.0
OLCIS3B_L4b_ERR_CARBON,2022.0
OLCIS3B_L4m_ERR_AVW,2022.0
OLCIS3B_L4m_ERR_CARBON,2022.0
OLIPAC,0
OLVIS1A,1
OLVIS1A,1
OMAERO,003
OMAEROG,003
OMAEROZ,003
OMAEROe,003
OMAERUV,003
OMAERUV,003
OMAERUV,004
OMAERUVG,003
OMAERUV_CPR,003
OMAERUVd,003
OMBRO,003
OMCLDO2,003
OMCLDO2G,003
OMCLDO2Z,003
OMCLDO2_CPR,003
OMCLDRR,003
OMCLDRR,003
OMCLDRR,004
OMCLDRRG,003
OMCLDRR_CPR,003
OMDOAO3,003
OMDOAO3G,003
OMDOAO3Z,003
OMDOAO3e,003
OMEXII,0
OMGLER,004
OMGLER,003
OMG_L1B_AIRGRAV,1
OMG_L1_FLOAT_ALAMO,1
OMG_L1_FLOAT_APEX,1
OMG_L2_AXBT,1
OMG_L2_AXCTD,1
OMG_L2_Bathy_MBES_Gridded,1
OMG_L2_Bathy_SBES_Gridded,1
OMG_L2_CTD,1
OMG_L3_ICE_ELEV_GLISTINA,1
OMG_NARWHALS_MOORING_TEMP_CTD_1.0,1.0
OMG_NARWHALS_SHIPBOARD_CTD_1.0,1.0
OMHCHO,003
OMHCHOG,003
OMHCHOd,003
OMIAuraAER,1
OMI_MINDS_NO2,1.1
OMI_MINDS_NO2G,1.1
OMI_MINDS_NO2d,1.1
OML1BIRR,004
OML1BIRR,003
OML1BRUG,003
OML1BRUG,004
OML1BRUZ,003
OML1BRUZ,004
OML1BRVG,003
OML1BRVG,004
OML1BRVZ,003
OML1BRVZ,004
OMLER,003
OMMYDAGEO,003
OMMYDCLD,003
OMNO2,003
OMNO2,004
OMNO2G,003
OMNO2_CPR,003
OMNO2d,004
OMNO2d,003
OMO3PR,003
OMOCLO,003
OMOCNUV,004
OMPIXCOR,003
OMPIXCORZ,003
OMPS_N20_NMHCHO_L2,1
OMPS_N20_NMSO2_PCA_L2_Step1,1
OMPS_N20_NMSO2_PCA_L2_Step1_NRT,1
OMPS_N20_NMUVAI_L2_NRT,2
OMPS_N21_LP_L1G_EV,1.0
OMPS_N21_LP_L2_AER_DAILY,1.0
OMPS_N21_LP_L2_O3_DAILY,1.0
OMPS_N21_LP_L2_O3_NRT,1
OMPS_N21_LP_NRT_AER,1
OMPS_N21_NMUVAI_L2_NRT,2
OMPS_NPP_LP_L1G_EV,2
OMPS_NPP_LP_L1G_EV,2.6
OMPS_NPP_LP_L2_AER_DAILY,2
OMPS_NPP_LP_L2_O3_DAILY,2
OMPS_NPP_LP_L2_O3_DAILY,2.6
OMPS_NPP_LP_L2_O3_NRT,1
OMPS_NPP_LP_L2_Temp_DAILY,1.0
OMPS_NPP_LP_L3_AER_MONTHLY,1
OMPS_NPP_LP_NRT_AER,1
OMPS_NPP_NMCLDRR_L2,2
OMPS_NPP_NMEV_L1B,2
OMPS_NPP_NMHCHO_L2,1
OMPS_NPP_NMMIEAI_L2,2
OMPS_NPP_NMNO2_L2,2
OMPS_NPP_NMSO2_L2,2
OMPS_NPP_NMSO2_PCA_L2,2
OMPS_NPP_NMSO2_PCA_L3_DAILY,1
OMPS_NPP_NMTO3_L2,2
OMPS_NPP_NMTO3_L3_DAILY,2
OMPS_NPP_NPBUVO3_L2,2
OMPS_NPP_NPBUVO3_L2,2.9
OMPS_NPP_NPEV_L1B,2
OMSO2,003
OMSO2,003
OMSO2,004
OMSO2G,003
OMSO2_CPR,003
OMSO2e,003
OMTO3,003
OMTO3,004
OMTO3G,004
OMTO3G,003
OMTO3_CPR,003
OMTO3d,004
OMTO3d,003
OMTO3e,003
OMTO3e,004
OMTO3e,003
OMUANC,004
OMUFPITMET,003
OMUFPMET,004
OMUFPSLV,004
OMUVB,003
OMUVBG,003
OMUVBd,003
OMVANC,004
OMVFPITMET,003
OMVFPMET,004
OMVFPSLV,004
ONDEQUE,0
ONR-MAB,0
ONR_PenobscotRiverSystem,0
OPERA_DSWX-S1_CALVAL_V1,1
OPERA_L2_CSLC-S1-STATIC_V1,1
OPERA_L2_CSLC-S1_V1,1
OPERA_L2_RTC-S1-STATIC_V1,1
OPERA_L2_RTC-S1_V1,1
OPERA_L3_DISP-S1_V1,1
OPERA_L3_DIST-ALERT-HLS_PROVISIONAL_V0,0
OPERA_L3_DIST-ALERT-HLS_V1,1
OPERA_L3_DIST-ANN-HLS_V1,1
OPERA_L3_DSWX-HLS_V1,1.0
OPERA_L3_DSWX-S1_V1,1.0
ORACLES_AerosolCloud_AircraftRemoteSensing_Data,1
ORACLES_Aerosol_AircraftInSitu_Data,1
ORACLES_Cloud_AircraftInSitu_Data,1
ORACLES_Merge_Data,1
ORACLES_MetNav_AircraftInSitu_Data,1
ORACLES_Model_Data,1
ORACLES_Radiation_AircraftInSitu_Data,1
ORACLES_TraceGas_AircraftInSitu_Data,1
ORINOCO,0
OS2_OSCAT_LEVEL_2B_OWV_COMP_12_V2,2
OSCAR_L4_OC_FINAL_V2.0,2.0
OSCAR_L4_OC_INTERIM_V2.0,2.0
OSCAR_L4_OC_NRT_V2.0,2.0
OSCAR_L4m_ELOEV,1
OSTIA-UKMO-L4-GLOB-REP-v2.0,2.0
OSTIA-UKMO-L4-GLOB-v2.0,2.0
OTZ_WHOI,0
OWLETS1_Model_Data,1
OWLETS1_Pandora_Data,1
OWLETS1_SherpaAircraft_Data,1
OWLETS1_Sondes_Data,1
OWLETS1_SurfaceLidar_Data,1
OWLETS2_Aerosol_Data,1
OWLETS2_Pandora_Data,1
OWLETS2_Ship_Data,1
OWLETS2_Sondes_Data,1
OWLETS2_SurfaceLidar_Data,1
OWLETS2_Surface_Data,1
OWLETS2_UMDAircraft_Data,1
Ocean_Color_Cal_Val,0
Oceania,0
Odyssee_Saint_Laurent,0
Okeechobee,0
Opt_Sed_Trap_Cal,0
Optical_Layers,0
Optique_St_Laurent,0
Oumalik_Veg_plots_1506,1
P380108,0
PACE-PAX,0
PACE_ABSclosure,0
PACE_EPH_DEF,1
PACE_HARP2_L0_D1,1
PACE_HARP2_L0_D2,1
PACE_HARP2_L0_D3,1
PACE_HARP2_L1A_SCI,3
PACE_HARP2_L1B_SCI,3
PACE_HARP2_L1C_SCI,3
PACE_HARP2_L2_CLOUD_GPC,3.0
PACE_HARP2_L2_CLOUD_GPC_NRT,3.0
PACE_HARP2_L3M_CLOUD_GPC_NRT,3.0
PACE_HKT,1
PACE_HSK,1
PACE_OCI_L0_SCI,1
PACE_OCI_L1A_SCI,2
PACE_OCI_L1B_SCI,3
PACE_OCI_L1C_SCI,3
PACE_OCI_L2_AOP,3.0
PACE_OCI_L2_AOP_NRT,3.0
PACE_OCI_L2_BGC,3.0
PACE_OCI_L2_BGC_NRT,3.0
PACE_OCI_L2_CLOUD,3.0
PACE_OCI_L2_CLOUD_MASK,3.0
PACE_OCI_L2_CLOUD_MASK_NRT,3.0
PACE_OCI_L2_CLOUD_NRT,3.0
PACE_OCI_L2_IOP,3.0
PACE_OCI_L2_IOP_NRT,3.0
PACE_OCI_L2_LANDVI,3.0
PACE_OCI_L2_LANDVI_NRT,3.0
PACE_OCI_L2_PAR,3.0
PACE_OCI_L2_PAR_NRT,3.0
PACE_OCI_L2_SFREFL,3.0
PACE_OCI_L2_SFREFL_NRT,3.0
PACE_OCI_L3B_AVW,3.0
PACE_OCI_L3B_AVW_NRT,3.0
PACE_OCI_L3B_CARBON,3.0
